numero_os,tss,dia,tse,data_execucao,data_competencia,equipe,atc,ato,municipio,bairro,logradouro,observacao
2631842912,REGISTRO DO CAVALETE VAZANDO,2026-08-07,TROCA DE REGISTRO DE CAVALETE,2026-08-07 09:33:00,2026-08-07 08:55:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,ST FIGUEIRAS RIO B,"RUA DINAELSA S SANTANA COQUEIRO, 43",
26101066146,REGISTRO DO CAVALETE VAZANDO,2026-08-11,TROCA DE REGISTRO DE CAVALETE,2026-08-11 12:25:00,2026-08-11 09:57:00,MOTO-ME - EDUARDO A SANTOS,929,32,SÃO PAULO,JD SABIA,"RUA OCEANO PACIFICO, 204 - A C/1",
26100602953,CAVALETE VAZANDO,2026-08-07,TROCA DE REGISTRO DE CAVALETE,2026-08-07 10:17:00,2026-08-06 14:57:00,MOTO-ME CVV- MATHEUS SILVA,299,24,EMBU-GUACU,CENTRO,"RUA MANOEL DE NOBREGA, 26 - C/3",
2633284508,REGISTRO DO CAVALETE VAZANDO,2026-08-20,TROCA DE REGISTRO DE CAVALETE,2026-08-20 09:55:00,2026-08-19 15:22:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,CH TANAY,"AVENIDA ANTONIO CARLOS BENJAMIN DOS SANTOS, 3730 - C/1",
26102666255,REGISTRO DO CAVALETE QUEBRADO,2026-08-29,TROCA DE REGISTRO DE CAVALETE,2026-08-29 08:45:00,2026-08-28 12:37:00,MOTO-ME CVV- MATHEUS SILVA,929,32,SÃO PAULO,JD VARGINHA,"RUA ESTHER LANG, 380 - B C/2",
26100040440,REGISTRO DO CAVALETE VAZANDO,2026-08-01,TROCA DE REGISTRO DE CAVALETE,2026-08-01 09:49:00,2026-07-31 12:51:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ RES COCAIA,"RUA DEMAS ZITTO, 39",
26100279880,CAVALETE VAZANDO,2026-08-04,TROCA DE REGISTRO DE CAVALETE,2026-08-04 10:03:00,2026-08-03 21:38:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ DEISY,"RUA GENERAL RENATO VARANDAS AZEVEDO, 40 - A C/2",
26100653862,REGISTRO DO CAVALETE VAZANDO,2026-08-07,TROCA DE REGISTRO DE CAVALETE,2026-08-07 10:24:00,2026-08-06 23:47:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,CONDOMíNIO VIDAS,"RUA VIDA DE AMOR, 46 - B",
26100609823,CAVALETE VAZANDO,2026-08-07,TROCA DE REGISTRO DE CAVALETE,2026-08-07 13:36:00,2026-08-06 15:36:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ RES COCAIA,"RUA SAO RAFAEL, 66 - A C/2",
2632387879,REGISTRO DO CAVALETE QUEBRADO,2026-08-12,TROCA DE REGISTRO DE CAVALETE,2026-08-12 12:46:00,2026-08-12 08:42:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD LUCELIA,"RUA ASSURBANIPAL, 51",
26101328140,CAVALETE VAZANDO,2026-08-13,TROCA DE REGISTRO DE CAVALETE,2026-08-13 07:39:00,2026-08-13 10:27:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD COCAIA,"RUA LOPES FREIRE, 56 - C/1",
26101364414,REGISTRO DO CAVALETE QUEBRADO,2026-08-14,TROCA DE REGISTRO DE CAVALETE,2026-08-14 14:21:00,2026-08-13 13:46:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ RES COCAIA,"TRAVESSA DOMINGO NO PARQUE, 2",
2632764466,REGISTRO DO CAVALETE QUEBRADO,2026-08-15,TROCA DE REGISTRO DE CAVALETE,2026-08-15 12:43:00,2026-08-14 20:09:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD NORONHA,"RUA RUFINO ZADO, 185",
26101817946,REGISTRO DO CAVALETE VAZANDO,2026-08-20,TROCA DE REGISTRO DE CAVALETE,2026-08-20 11:18:00,2026-08-19 09:42:00,MOTO-ME CVV -JEFFERSON DA SILVA,923,32,SÃO PAULO,PQ GRAJAU,"RUA PEDRO STARBULOV, 64 - C/1",
26102496971,CAVALETE VAZANDO,2026-08-27,TROCA DE REGISTRO DE CAVALETE,2026-08-27 10:16:00,2026-08-26 15:38:00,MOTO-ME CVV -JEFFERSON DA SILVA,299,24,EMBU-GUACU,V LOURO,"RUA MARIA DA CONCEICAO LOURO, 221 - C/3",
26102579023,CAVALETE VAZANDO,2026-08-28,TROCA DE REGISTRO DE CAVALETE,2026-08-28 09:30:00,2026-08-27 12:08:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PARQUE SHANGRILA,"RUA FABIO CONSTANTINI, 273 - C/3",
2634697733,REGISTRO DO CAVALETE QUEBRADO,2026-08-28,TROCA DE REGISTRO DE CAVALETE,2026-08-28 12:19:00,2026-08-28 10:48:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,CANTINHO DO CEU,"RUA PORTO SEGURO, 55 - PARQUE",
26102600404,REGISTRO DO CAVALETE QUEBRADO,2026-08-28,TROCA DE REGISTRO DE CAVALETE,2026-08-28 09:45:00,2026-08-27 15:19:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD MONTE VERDE,"RUA QUATRO, 29 - C/1",está sem água não dá pra testar se continuará vazando
26102740804,REGISTRO DO CAVALETE QUEBRADO,2026-08-30,TROCA DE REGISTRO DE CAVALETE,2026-08-30 09:24:00,2026-08-29 13:53:00,MOTO-ME CVV -JEFFERSON DA SILVA,923,32,SÃO PAULO,GRAJAU,"RUA CESARE MARTINENGO, 17 - C/2",
2634963240,CAVALETE VAZANDO,2026-08-31,TROCA DE REGISTRO DE CAVALETE,2026-08-31 11:18:00,2026-08-30 10:10:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD IDEAL,"RUA TEREZINE, 177 - C/1",
26100593013,REGISTRO DO CAVALETE QUEBRADO,2026-08-07,TROCA DE REGISTRO DE CAVALETE,2026-08-07 08:55:00,2026-08-06 14:03:00,MOTO-ME CVV - JEAN CARLOS,929,32,SÃO PAULO,JD IPORA,"RUA FORTE DE SEPETUBA, 123 - A",
26100665549,REGISTRO DO CAVALETE QUEBRADO,2026-08-07,TROCA DE REGISTRO DE CAVALETE,2026-08-07 07:30:00,2026-08-07 07:19:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,JD MIRNA II,"TRAVESSA DAYANE, 10 - C/2",
26102130967,CAVALETE VAZANDO,2026-08-23,TROCA DE REGISTRO DE CAVALETE,2026-08-23 11:26:00,2026-08-22 16:57:00,MOTO-ME CVV - JEAN CARLOS,929,32,SÃO PAULO,PQ DEISY,"RUA DOIS, 18 - C/1",
2631394804,REGISTRO DO CAVALETE QUEBRADO,2026-08-04,TROCA DE REGISTRO DE CAVALETE,2026-08-04 12:22:00,2026-08-04 09:08:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD DAS IMBUIAS,"RUA GERALDO DO BRUMADO, 69 - C/2",
26101722209,REGISTRO DO CAVALETE QUEBRADO,2026-08-19,TROCA DE REGISTRO DE CAVALETE,2026-08-19 10:12:00,2026-08-18 11:03:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ AMERICA,"RUA PROFESSOR OSCAR BARRETO FILHO, 83 - C/2",
2631142980,REGISTRO DO CAVALETE VAZANDO,2026-08-03,TROCA DE REGISTRO DE CAVALETE,2026-08-03 16:00:00,2026-08-03 08:09:00,SAN INT - LNA - TIAGO ALVES,923,32,SÃO PAULO,JD GUANABARA,"RUA DOS ECOS, 162",
26101545563,REGISTRO DO CAVALETE QUEBRADO,2026-08-17,TROCA DE REGISTRO DE CAVALETE,2026-08-17 12:58:00,2026-08-16 17:17:00,SAN INT - LNA - TIAGO ALVES,923,32,SÃO PAULO,JD BEATRIZ,"RUA MICHEL ALEXANDRE MUTRAN, 12",
26101943114,CAVALETE VAZANDO,2026-08-21,TROCA DE REGISTRO DE CAVALETE,2026-08-21 10:28:00,2026-08-20 10:53:00,SAN INT - LNA - TIAGO ALVES,923,32,SÃO PAULO,CID DUTRA,"RUA EIRUNEPE, 103 - A C/1",
2633443666,VAZAMENTO DE ÁGUA EM RAMAL ABANDONADO,2026-08-20,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-20 13:56:00,2026-08-20 12:06:00,SAN INT - VAZAMENTO - JOABSON SANTOS,923,32,SÃO PAULO,JD S JUDAS TADEU,"RUA ALVARO VIANA, 17 - B C/1",
26100696260,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-08,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-08 14:46:00,2026-08-07 10:08:00,SAN INT - VAZAMENTO - FRANCISCO IDEVANIO,923,32,SÃO PAULO,V VERA,"RUA LOPE DE VEGA, 36 - C/1",
26101907677,VAZAMENTO DE ÁGUA NO PASSEIO,2026-08-21,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-21 14:21:00,2026-08-19 21:52:00,SAN INT - VAZAMENTO - FRANCISCO IDEVANIO,929,32,SÃO PAULO,REC CAMPO BELO,"ALAMEDA DOS SABIAS  PQ ARUA, 16 - C/1",
2631170223,VAZAMENTO DE ÁGUA EM RAMAL ABANDONADO,2026-08-04,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-04 08:00:00,2026-08-03 11:12:00,SAN INT - LNA - SILVANIR SANTOS,923,32,SÃO PAULO,INTERLAGOS,"RUA MONASTERIO, 25","SEGUE LINK COM FOTOS https://photos.app.goo.gl/Db8mxV63rg5uCcQ19 SEM REPOSIÇÃO, IMÓVEL DEMOLIDO"
26101580310,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-20,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-20 17:17:00,2026-08-17 10:08:00,SAN INT - LNA - SILVANIR SANTOS,929,32,SÃO PAULO,JD S NORBERTO,"RUA DOMENICO LANZETTI, 409",
2699974028,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-05,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-05 13:02:00,2026-07-29 10:09:00,SAN INT - VAZAMENTO - JONAS DE MORAES,929,32,SÃO PAULO,PARQUE SHANGRILA,"RUA LUIZ GOSSELIN, 500",
26101388055,VAZAMENTO DE ÁGUA NO PASSEIO,2026-08-24,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-24 17:15:00,2026-08-13 17:24:00,SAN INT - VAZAMENTO - JONAS DE MORAES,929,32,SÃO PAULO,PQ RES COCAIA,"RUA DEMAS ZITTO, 415 - C/2",
2631393867,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-05,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-05 10:43:00,2026-08-04 09:02:00,SAN INT - VAZAMENTO - JOABSON SANTOS,929,32,SÃO PAULO,COND VARGEM GRANDE,"AVENIDA DAS PALMEIRAS, 59",
2631845559,VAZAMENTO DE ÁGUA EM RAMAL ABANDONADO,2026-08-07,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-07 10:45:00,2026-08-07 09:22:00,SAN INT - VAZAMENTO - JOABSON SANTOS,929,32,SÃO PAULO,PARELHEIROS,"RUA DOUTOR AMERICANO, 64 - C/2",
2631534282,VAZAMENTO DE ÁGUA EM RAMAL ABANDONADO,2026-08-05,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-05 16:51:00,2026-08-05 14:26:00,SAN INT - VAZAMENTO - GUSTAVO,929,32,SÃO PAULO,PARELHEIROS,"ESTRADA ECOTURISTICA DE PARELHEIROS, 297",suprimido união capeada
26101147391,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-12,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-12 16:34:00,2026-08-11 16:58:00,SAN INT - VAZAMENTO - GUSTAVO,923,32,SÃO PAULO,PQ S PAULO,"RUA URGEL, 11 - C/3",
26101310142,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-18,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-18 10:03:00,2026-08-13 08:10:00,SAN INT - VAZAMENTO - GUSTAVO,923,32,SÃO PAULO,ST JABOTICABEIRAS,"RUA DANIEL RIBEIRO CALADO, 425",
2634185726,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-26,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-26 17:46:00,2026-08-25 15:11:00,SAN INT - VAZAMENTO - GUSTAVO,929,32,SÃO PAULO,JD CASA GRANDE,"AVENIDA PROFESSOR HERMOGENES DE FREITAS LEITAO FILHO, 2000 - C/1",suprimido na rede
2633853274,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-23,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-23 15:52:00,2026-08-22 13:13:00,SAN INT - VAZAMENTO - LUIS HENRIQUE,923,32,SÃO PAULO,V CALIFORNIA,"RUA JOAO DE PAULA FRANCO, 265",
2600144317,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-01,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-01 09:08:00,2026-07-30 20:56:00,GLOBAL INTERLAGOS - ALAN SILVA,299,24,EMBU-GUACU,CENTRO,"RUA TIRADENTES, 59",
2630566707,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-01,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-01 15:59:00,2026-07-29 02:46:00,GLOBAL INTERLAGOS - ALAN SILVA,299,24,EMBU-GUACU,CIPO,"AVENIDA HENRIQUE SCHUNCK, 53",usei um ob
26102118417,VAZAMENTO DE ÁGUA LEITO TERRA,2026-08-23,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-23 11:32:00,2026-08-22 11:46:00,GLOBAL INTERLAGOS - ALAN SILVA,299,24,EMBU-GUACU,PQ ITARARE,"RUA SAO BENEDITO, 655",
2632932180,VAZAMENTO DE ÁGUA LEITO PAVIMENTADO,2026-08-18,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-08-18 15:04:00,2026-08-17 12:25:00,SAN INT - VAZAMENTO - FABIANO SANTOS,923,32,SÃO PAULO,CID DUTRA,"RUA PADRE LOURENCO LIEBANA, 62",
2631214778,FALTA DE ÁGUA LOCAL,2026-08-04,FALTA DE AGUA LOCAL ATENDIDA,2026-08-04 08:34:00,2026-08-03 13:22:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD COLONIAL,"RUA SAMUEL MAIA, 44","cliente com abastecimento cortado , irá solicitar reativação"
2632041806,FALTA DE ÁGUA LOCAL,2026-08-10,FALTA DE AGUA LOCAL ATENDIDA,2026-08-10 10:54:00,2026-08-09 16:08:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,CID DUTRA,"RUA JOSE PINTO BRANDAO, 177 - C/7",
26101185675,FALTA DE ÁGUA LOCAL,2026-08-12,FALTA DE AGUA LOCAL ATENDIDA,2026-08-12 12:55:00,2026-08-12 08:35:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,V PROGRESSO,"RUA JOSE FIRMINO TIACCI, 179 - C/2",
26101355232,FALTA DE ÁGUA LOCAL,2026-08-14,FALTA DE AGUA LOCAL ATENDIDA,2026-08-14 09:00:00,2026-08-13 12:34:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,GRAJAU,"RUA JOSE CARLOS HEFFNER, 768 - C/1",
2632754879,FALTA DE ÁGUA LOCAL,2026-08-15,FALTA DE AGUA LOCAL ATENDIDA,2026-08-15 10:04:00,2026-08-14 16:31:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,PRAIA PAULISTINHA,"RUA FERNAO ALVARES DO ORIENTE, 7",
26100299350,FALTA DE ÁGUA LOCAL,2026-08-04,FALTA DE AGUA LOCAL ATENDIDA,2026-08-04 11:36:00,2026-08-04 09:20:00,MOTO-ME CVV- MATHEUS SILVA,929,32,SÃO PAULO,JD IPORA,"RUA FORTE DE TAMANDARE, 8 - C/4",falta de água na rua toda vizinhos afirma que também estão sem água
26101314133,FALTA DE ÁGUA LOCAL,2026-08-13,FALTA DE AGUA LOCAL ATENDIDA,2026-08-13 13:11:00,2026-08-13 08:43:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,V NATAL,"RUA MAMAO NATAL, 170 - C/6",registro interno do cliente estava desligado foi ligado a residência está com água
26101521497,FALTA DE ÁGUA LOCAL,2026-08-16,FALTA DE AGUA LOCAL ATENDIDA,2026-08-16 11:53:00,2026-08-15 18:57:00,MOTO-ME CVV- MATHEUS SILVA,929,32,SÃO PAULO,JD VARGINHA,"VIELA SAMUEL SCOTT, 6",falta de água na rua toda vizinhos afirma que também estão sem água
26102583826,FALTA DE ÁGUA LOCAL,2026-08-28,FALTA DE AGUA LOCAL ATENDIDA,2026-08-28 09:27:00,2026-08-27 12:44:00,MOTO-ME CVV- MATHEUS SILVA,929,32,SÃO PAULO,JD VARGINHA,"RUA ESTHER LANG, 8 - C/3",falta de água na rua toda vizinhos afirma que também estão sem água
26102611123,FALTA DE ÁGUA LOCAL,2026-08-28,FALTA DE AGUA LOCAL ATENDIDA,2026-08-28 08:57:00,2026-08-27 17:20:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,V BRASILIA,"RUA ELISIA GONCALVES BARCELOS, 68 - C/4",falta de água na rua toda vizinhos afirma que também estão sem água
26100676706,FALTA DE ÁGUA LOCAL,2026-08-07,FALTA DE AGUA LOCAL ATENDIDA,2026-08-07 14:57:00,2026-08-07 08:56:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD DO LAGO,"RUA JOAO BERNARDO DE MENDONCA, 131 - C/4","problemas internos , abastecimento normal local está normal"
2632262755,FALTA DE ÁGUA LOCAL,2026-08-11,FALTA DE AGUA LOCAL ATENDIDA,2026-08-11 13:49:00,2026-08-11 09:02:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ RES COCAIA,"ESTRADA CANAL DA COCAIA, 6017 - C/2",abastecimento normal
26101377913,FALTA DE ÁGUA LOCAL,2026-08-14,FALTA DE AGUA LOCAL ATENDIDA,2026-08-14 11:20:00,2026-08-13 15:43:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD ELIANA,"RUA PEDRO ESCOBAR, 318 - C/1",tudo normal
2632547985,FALTA DE ÁGUA LOCAL,2026-08-14,FALTA DE AGUA LOCAL ATENDIDA,2026-08-14 12:11:00,2026-08-13 12:10:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,CONDOMíNIO VIDAS,"RUA VIDA DE HARMONIA, 8",água tem só que o tubete estourou .
26101527521,FALTA DE ÁGUA LOCAL,2026-08-16,FALTA DE AGUA LOCAL ATENDIDA,2026-08-16 15:32:00,2026-08-15 23:48:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD CASTRO ALVES,"RUA SAO FRANCISCO, 29 - C/1",abastecimento normal no local
2632826690,FALTA DE ÁGUA LOCAL,2026-08-16,FALTA DE AGUA LOCAL ATENDIDA,2026-08-16 11:34:00,2026-08-15 12:02:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ RES COCAIA,"RUA MARIO MONTICO, 14 - C/3",abastecimento normal
2634028119,FALTA DE ÁGUA LOCAL,2026-08-25,FALTA DE AGUA LOCAL ATENDIDA,2026-08-25 09:21:00,2026-08-24 16:30:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD LUCELIA,"RUA UNIAO POPULAR, 67 - C/4","já foi informado para cliente que terá que olhar qual hidrômetro está abastecendo ela, o mesmo hidro que ela cita tem água normal"
26100147793,FALTA DE ÁGUA LOCAL,2026-08-03,FALTA DE AGUA LOCAL ATENDIDA,2026-08-03 13:12:00,2026-08-02 17:00:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,JD ZILDA,"RUA ROSA DE VENUS, 598 - C/2",a água está normal
26100136146,FALTA DE ÁGUA LOCAL,2026-08-03,FALTA DE AGUA LOCAL ATENDIDA,2026-08-03 09:44:00,2026-08-02 11:00:00,MOTO-ME CVV - JEAN CARLOS,929,32,SÃO PAULO,JD NOVA ERA,"ALAMEDA DOS JEQUITIBAS, 104",a água está normal
26100837863,FALTA DE ÁGUA LOCAL,2026-08-09,FALTA DE AGUA LOCAL ATENDIDA,2026-08-09 11:06:00,2026-08-09 06:54:00,MOTO-ME CVV - JEAN CARLOS,929,32,SÃO PAULO,PQ RES COCAIA,"RUA RUBENS DE OLIVEIRA, 236 - A C/3",a água tá normal
26101506745,FALTA DE ÁGUA LOCAL,2026-08-17,FALTA DE AGUA LOCAL ATENDIDA,2026-08-17 09:19:00,2026-08-15 12:54:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,PQ AMERICA,"RUA PAULO GOMES DE OLIVEIRA, 25 - D C/3",registro estava fechado
2633857456,FALTA DE ÁGUA LOCAL,2026-08-23,FALTA DE AGUA LOCAL ATENDIDA,2026-08-23 08:53:00,2026-08-22 17:16:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,V NATAL,"AVENIDA PROFESSORA MARTA MARIA BERNARDES, 107 - C/2",água está normal
26102630190,FALTA DE ÁGUA LOCAL,2026-08-28,FALTA DE AGUA LOCAL ATENDIDA,2026-08-28 08:02:00,2026-08-28 07:16:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,ST JABOTICABEIRAS,"AVENIDA FERNANDO AMARO MIRANDA, 350",o bairro tá sem água da rua
2634975588,FALTA DE ÁGUA LOCAL,2026-08-31,FALTA DE AGUA LOCAL ATENDIDA,2026-08-31 08:03:00,2026-08-31 08:34:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,JD S BERNARDO,"RUA TELEMANN, 36",água está normal
2634966331,FALTA DE ÁGUA LOCAL,2026-08-31,FALTA DE AGUA LOCAL ATENDIDA,2026-08-31 08:35:00,2026-08-30 12:10:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,PQ AMERICA,"RUA HOMERO PRATES, 59 - C/3",registro cavalinho estava fechado
26100113395,FALTA DE ÁGUA LOCAL,2026-08-02,FALTA DE AGUA LOCAL ATENDIDA,2026-08-02 11:36:00,2026-08-01 14:34:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD S BERNARDO,"RUA DOUTOR CARLOS INFANTI MARQUES, 336",problema interno
26100137623,FALTA DE ÁGUA LOCAL,2026-08-03,FALTA DE AGUA LOCAL ATENDIDA,2026-08-03 09:10:00,2026-08-02 11:34:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD COLONIAL,"RUA JEQUIRITUBA, 449 - C/2",problema interno
26101282864,FALTA DE ÁGUA LOCAL,2026-08-13,FALTA DE AGUA LOCAL ATENDIDA,2026-08-13 10:43:00,2026-08-12 17:45:00,MOTO-ME CVV- CLAUDIO,299,24,EMBU-GUACU,PQ ITARARE,"RUA PLINIO SCHMIDT, 322",tem que trocar o ramal passa para caminhão
26101528926,FALTA DE ÁGUA LOCAL,2026-08-18,FALTA DE AGUA LOCAL ATENDIDA,2026-08-18 08:58:00,2026-08-16 07:14:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ S PAULO,"RUA URGEL, 250",cliente informa que estava sem água mais agora está normal
26101999140,FALTA DE ÁGUA LOCAL,2026-08-21,FALTA DE AGUA LOCAL ATENDIDA,2026-08-21 10:02:00,2026-08-20 19:09:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ BRASIL,"RUA LOUIS DAQUIN, 200 - C/1",está cortado
2631647184,FALTA DE ÁGUA LOCAL,2026-08-06,FALTA DE AGUA LOCAL ATENDIDA,2026-08-06 13:10:00,2026-08-06 10:30:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,CID DUTRA,"RUA JOSE PINTO BRANDAO, 177 - A C/4",Abastecimento normal  um provável problema interno
2631671924,FALTA DE ÁGUA LOCAL,2026-08-07,FALTA DE AGUA LOCAL ATENDIDA,2026-08-07 10:20:00,2026-08-06 12:56:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,PQ DO CASTELO,"RUA FRANCISCO CARMONA, 100","Ligação foi cortada, lacre vermelho"
26101374148,FALTA DE ÁGUA LOCAL,2026-08-14,FALTA DE AGUA LOCAL ATENDIDA,2026-08-14 08:10:00,2026-08-13 15:07:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,JD ESMERALDA,"RUA JOSE INACIO DA SILVA, 127 - B",Ligação foi cortada
26102135954,FALTA DE ÁGUA LOCAL,2026-08-23,FALTA DE AGUA LOCAL ATENDIDA,2026-08-23 13:31:00,2026-08-22 20:07:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,JD GUARAPIRANGA,"RUA BENEDITO LEITE, 218 - C/2","Imóvel com abastecimento normal, um provável problema interno"
26102525441,FALTA DE ÁGUA LOCAL,2026-08-27,FALTA DE AGUA LOCAL ATENDIDA,2026-08-27 14:32:00,2026-08-26 22:14:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,SOCORRO,"RUA TAPUIAS, 283",Falta de água na rua em geral
26100864516,FALTA DE ÁGUA LOCAL,2026-08-10,FALTA DE AGUA LOCAL ATENDIDA,2026-08-10 08:36:00,2026-08-09 20:14:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD DOS ALAMOS,"RUA SAVERIO DE DONATO, 634 - C/1",
26100966146,FALTA DE ÁGUA LOCAL,2026-08-11,FALTA DE AGUA LOCAL ATENDIDA,2026-08-11 12:20:00,2026-08-10 14:34:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD ORIENTAL,"RUA DOS VENTOS DO AMOR, 115 - A",
26102733792,POUCA PRESSÃO DE ÁGUA LOCAL,2026-08-30,POUCA PRESSÃO DE ÁGUA LOCAL ATENDIDA,2026-08-30 08:35:00,2026-08-29 11:32:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD JORDANOPOLIS DO R,"RUA JOSE LINHARES, 7 - A C/1",
2631851890,POUCA PRESSÃO DE ÁGUA LOCAL,2026-08-07,POUCA PRESSÃO DE ÁGUA LOCAL ATENDIDA,2026-08-07 10:50:00,2026-08-07 10:16:00,MOTO-ME CVV- MATHEUS SILVA,299,24,EMBU-GUACU,CENTRO,"RUA ARLINDO LUZ, 1 - C/5",falta na rua toda vizinhos informa que tbm estão sem água
26101731346,POUCA PRESSÃO DE ÁGUA LOCAL,2026-08-19,POUCA PRESSÃO DE ÁGUA LOCAL ATENDIDA,2026-08-19 10:25:00,2026-08-18 12:04:00,MOTO-ME CVV- MATHEUS SILVA,929,32,SÃO PAULO,RANCHO DO ABILIO,"RUA RIO SAO NICOLAU, 430",pouca pressão na rua toda devido o motivo da falta de água no bairro
